murli_category,label,language,text,source
NN_hard_negative,none,hi,एस्टिमेट अभी भेज दिया था क्लाइंट को। दिव्या ने कन्फर्म भी कर दिया है कि मिल गया,N12_already_handled
NN_hard_negative,none,te,వైర్‌ఫ్రేమ్ నిన్న రాత్రి క్లయింట్కి పంపేశాం. కవిత కన్ఫర్మ్ చేశారు రిసీవ్ అయిందని,N12_already_handled
NN_hard_negative,none,te,"ఓకే తరుణ్, బడ్జెట్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,te,రవి బడ్జెట్ ఇప్పటికే హ్యాండిల్ చేశారు,N02_third_party_completed
NN_hard_negative,none,te,రాణి ఫైల్ హ్యాండిల్ చేసేశారు. ఆపరేషన్స్తో కోఆర్డినేట్ చేసి నిన్న అంతా సార్ట్ చేశారు,N02_third_party_completed
NN_hard_negative,none,tenglish,"Ok Bharti, estimate gurinchi note cheskunnaanu",N05_simple_acknowledgements
NN_hard_negative,none,te,"ఓకే, ప్రెజెంటేషన్ గురించి నోట్ చేశాను",N05_simple_acknowledgements
NN_hard_negative,none,hi,वायरफ्रेम का काम हो गया,N01_speaker_completed_actions
NN_hard_negative,none,te,ప్రొక్యూర్‌మెంట్ టెస్ట్ ప్లాన్ అప్రూవ్ చేసింది,N02_third_party_completed
NN_hard_negative,none,hinglish,"Ok, API doc wala noted",N05_simple_acknowledgements
NN_hard_negative,none,tenglish,vendor agreement pani aipoyindhi,N01_speaker_completed_actions
NN_hard_negative,none,te,టెస్ట్ ప్లాన్ పని అయిపోయింది,N01_speaker_completed_actions
NN_hard_negative,none,te,ప్రపోజల్ ఇంజనీరింగ్కి పంపేశాను,N01_speaker_completed_actions
NN_hard_negative,none,tenglish,"Ok Kavita, presentation gurinchi note cheskunnaanu",N05_simple_acknowledgements
NN_hard_negative,none,te,మోహన్ డిజైన్తో కలిసి రిపోర్ట్ పూర్తి చేశారు. వాళ్ళ వైపు నుంచి ఏమీ పెండింగ్ లేదు,N02_third_party_completed
NN_hard_negative,none,hi,"ठीक है, स्पेक डॉक वाला नोट किया",N05_simple_acknowledgements
NN_hard_negative,none,hi,बजट पहले ही अपडेट कर दी है,N01_speaker_completed_actions
NN_hard_negative,none,tenglish,"Ok Vikram, RFP gurinchi note cheskunnaanu",N05_simple_acknowledgements
NN_hard_negative,none,te,"ఓకే అర్జున్, రిపోర్ట్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,hi,"अच्छा ज्योति, समझ गया",N05_simple_acknowledgements
NN_hard_negative,none,te,అడ్మిన్ స్ప్రెడ్‌షీట్ నిన్న రాత్రి ప్రాసెస్ చేసింది. మన వైపు నుంచి ఇంకేమీ లేదు,N02_third_party_completed
NN_hard_negative,none,hi,"ओके मोहन, कोटेशन के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,te,రోహిత్ టెస్ట్ ప్లాన్ ఇప్పటికే హ్యాండిల్ చేశారు,N02_third_party_completed
NN_hard_negative,none,en,I've sent the dashboard to leadership as discussed. Also CC'd Neha so they're in the loop,N01_speaker_completed_actions
NN_hard_negative,none,en,Acknowledged. Thanks for keeping us in the loop on the minutes,N05_simple_acknowledgements
NN_hard_negative,none,tenglish,Evaro ippatike cheseshaaru budget,N12_already_handled
NN_hard_negative,none,hi,"ओके सुनिता, रिलीज़ नोट्स के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,en,I reviewed the brief earlier today and forwarded it to support. Everything looks clean,N01_speaker_completed_actions
NN_hard_negative,none,hi,अकाउंट्स ने डॉक्यूमेंट अप्रूव कर दिया,N02_third_party_completed
NN_hard_negative,none,en,sir just uploaded the analysis,N01_speaker_completed_actions
NN_hard_negative,none,en,The SLA was sent to the director last month. Checked with Harish and they confirmed it's received,N12_already_handled
NN_hard_negative,none,te,"ఓకే వరుణ్, బ్రోచర్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,hi,प्रेजेंटेशन क्लाइंट को भेज दिया है और सुनिता को भी CC कर दिया है,N01_speaker_completed_actions
NN_hard_negative,none,hi,"ओके दीपा, स्प्रेडशीट के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,te,"ఓకే శ్వేత, కోటేషన్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,tenglish,pricing sheet pani aipoyindhi,N01_speaker_completed_actions
NN_hard_negative,none,en,Just finalized the deck,N01_speaker_completed_actions
NN_hard_negative,none,hi,स्पेक डॉक का काम हो गया है। सारे नंबर्स चेक किए सब सही हैं। रिव्यू के लिए रेडी है,N01_speaker_completed_actions
NN_hard_negative,none,te,MoM పని అయిపోయింది,N01_speaker_completed_actions
NN_hard_negative,none,hi,जी,N05_simple_acknowledgements
NN_hard_negative,none,te,స్వాతి ఇది నిన్న హ్యాండిల్ చేసేశారు. అయిపోయింది,N12_already_handled
NN_hard_negative,none,tenglish,Shalini test plan rendu rojula kritham finish cheshaaru,N02_third_party_completed
NN_hard_negative,none,en,Sir Makes sense,N05_simple_acknowledgements
NN_hard_negative,none,hinglish,Thanks Padma for the update,N05_simple_acknowledgements
NN_hard_negative,none,tenglish,engineering invoice approve chesindhi,N02_third_party_completed
NN_hard_negative,none,te,"ఓకే కవిత, టైమ్‌షీట్ గురించి నోట్ చేసుకున్నాను",N05_simple_acknowledgements
NN_hard_negative,none,en,Done with the timesheet all good,N01_speaker_completed_actions
NN_hard_negative,none,te,థ్యాంక్స్ స్వాతి అప్‌డేట్‌కి,N05_simple_acknowledgements
NN_hard_negative,none,en,I approved the expense report on Monday and forwarded it to engineering. Everything looks clean,N01_speaker_completed_actions
NN_hard_negative,none,tenglish,minutes QA ki pampeshaanu,N01_speaker_completed_actions
NN_hard_negative,none,hi,डिज़ाइन ने ब्रोशर आज सुबह प्रोसेस कर दिया। अब हमारी तरफ से कुछ बाकी नहीं,N02_third_party_completed
NN_hard_negative,none,hi,"ओके अर्जुन, बजट के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,hinglish,Thanks Ritika for the update,N05_simple_acknowledgements
NN_hard_negative,none,hi,किसी ने पहले ही कर दिया प्रोजेक्ट प्लान,N12_already_handled
NN_hard_negative,none,te,ప్రొక్యూర్‌మెంట్ బ్రీఫ్ అప్రూవ్ చేసింది,N02_third_party_completed
NN_hard_negative,none,hi,मैंने एस्टिमेट कल पूरा कर दिया है। सब ठीक है,N01_speaker_completed_actions
NN_hard_negative,none,en,"Got it, will keep that in mind. Thanks Kunal",N05_simple_acknowledgements
NN_hard_negative,none,te,థ్యాంక్స్ కవిత అప్‌డేట్‌కి,N05_simple_acknowledgements
NN_hard_negative,none,hi,राहुल ने प्रोटोटाइप हैंडल कर लिया। ऑपरेशन्स से बात करके कल रात सब सॉर्ट कर दिया,N02_third_party_completed
NN_hard_negative,none,en,"Ok got it, thanks for the agenda update",N05_simple_acknowledgements
NN_hard_negative,none,hi,"ओके दीपा, प्रपोज़ल के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,tenglish,thanks ravi update ki,N05_simple_acknowledgements
NN_hard_negative,none,hi,मैंने प्रोटोटाइप कल रात पूरा कर दिया है। सब ठीक है,N01_speaker_completed_actions
NN_hard_negative,none,hi,"ओके निखिल, ऑडिट रिपोर्ट के बारे में नोट कर लिया",N05_simple_acknowledgements
NN_hard_negative,none,tenglish,"Ok Padma, expense report gurinchi note cheskunnaanu",N05_simple_acknowledgements
NN_hard_negative,none,hinglish,Thanks Manish for the update,N05_simple_acknowledgements
NN_hard_negative,none,te,అకౌంట్స్ ఇన్‌వాయిస్ అప్రూవ్ చేసింది,N02_third_party_completed
NN_hard_negative,none,hinglish,risk assessment bhej di hai admin ko,N01_speaker_completed_actions
NN_hard_negative,none,hinglish,Thanks Rekha for the update,N05_simple_acknowledgements
NN_hard_negative,none,en,"Sure, noted about the budget",N05_simple_acknowledgements
NN_hard_negative,none,en,sir Got it Lakshmi thanks,N05_simple_acknowledgements
NN_hard_negative,none,hi,राहुल ने एनालिसिस हैंडल कर लिया। इंजीनियरिंग से बात करके कल रात सब सॉर्ट कर दिया,N02_third_party_completed
